STATION,NAME,DATE,PRCP,SNOW,SNWD,TAVG,TMAX,TMIN
CHW00043204,"HUNG CHIA, CH",1/30/1946,4.8,0,,,8.3,2.8
CHW00043204,"HUNG CHIA, CH",1/31/1946,0,0,,,7.8,4.4
CHW00043204,"HUNG CHIA, CH",2/1/1946,0,0,,,7.8,0.6
CHW00043204,"HUNG CHIA, CH",2/2/1946,0,0,,,3.3,-1.7
CHW00043204,"HUNG CHIA, CH",2/3/1946,0,0,,,7.8,-0.6
CHW00043204,"HUNG CHIA, CH",2/4/1946,0,0,,,16.1,5
CHW00043204,"HUNG CHIA, CH",2/5/1946,1,0,,,10.6,5.6
CHW00043204,"HUNG CHIA, CH",2/6/1946,0,0,,,,
CHW00043204,"HUNG CHIA, CH",2/7/1946,0,0,,,12.8,-0.6
CHW00043204,"HUNG CHIA, CH",2/8/1946,0,0,,,5,-3.3
CHW00043204,"HUNG CHIA, CH",2/9/1946,0,0,,,9.4,-1.1
CHW00043204,"HUNG CHIA, CH",2/10/1946,0,0,,,8.9,3.3
CHW00043204,"HUNG CHIA, CH",2/11/1946,0,0,,,10,4.4
CHW00043204,"HUNG CHIA, CH",2/12/1946,0,0,,,8.3,4.4
CHW00043204,"HUNG CHIA, CH",2/13/1946,0,0,,,10,3.3
CHW00043204,"HUNG CHIA, CH",2/14/1946,0,0,,,12.2,2.2
CHW00043204,"HUNG CHIA, CH",2/15/1946,0,0,,,15,5
CHW00043204,"HUNG CHIA, CH",2/16/1946,0,0,,,7.8,1.1
CHW00043204,"HUNG CHIA, CH",2/17/1946,0,0,,,11.1,-1.7
CHW00043204,"HUNG CHIA, CH",2/18/1946,0,0,,,11.1,3.3
CHW00043204,"HUNG CHIA, CH",2/19/1946,0,0,,,14.4,2.8
CHW00043204,"HUNG CHIA, CH",2/20/1946,0,0,,,18.3,6.7
CHW00043204,"HUNG CHIA, CH",2/21/1946,0,0,,,16.7,6.1
CHW00043204,"HUNG CHIA, CH",2/22/1946,0,0,,,16.1,4.4
CHW00043204,"HUNG CHIA, CH",2/23/1946,3,0,,,13.9,8.3
CHW00043204,"HUNG CHIA, CH",2/24/1946,2.3,0,,,14.4,7.8
CHW00043204,"HUNG CHIA, CH",2/25/1946,0,0,,,12.8,6.7
CHW00043204,"HUNG CHIA, CH",2/26/1946,13.5,0,,,8.9,7.2
CHW00043204,"HUNG CHIA, CH",2/27/1946,19.3,0,,,8.9,6.1
CHW00043204,"HUNG CHIA, CH",2/28/1946,19.1,0,,,8.3,6.7
CHW00043204,"HUNG CHIA, CH",3/1/1946,11.2,0,,,10,7.2
CHW00043204,"HUNG CHIA, CH",3/2/1946,14.2,0,,,8.9,7.2
CHW00043204,"HUNG CHIA, CH",3/3/1946,0.8,0,,,8.3,6.7
CHW00043204,"HUNG CHIA, CH",3/4/1946,0,0,,,10,4.4
CHW00043204,"HUNG CHIA, CH",3/5/1946,18.5,0,,,13.3,8.9
CHW00043204,"HUNG CHIA, CH",3/6/1946,0.8,0,,,7.8,3.3
CHW00043204,"HUNG CHIA, CH",3/7/1946,0,0,,,8.9,2.2
CHW00043204,"HUNG CHIA, CH",3/8/1946,16.5,0,,,6.1,3.9
CHW00043204,"HUNG CHIA, CH",3/9/1946,10.9,0,,,7.8,4.4
CHW00043204,"HUNG CHIA, CH",3/10/1946,1.3,0,,,5.6,3.9
CHW00043204,"HUNG CHIA, CH",3/11/1946,10.7,0,,,6.7,4.4
CHW00043204,"HUNG CHIA, CH",3/12/1946,2.8,0,,,10.6,5.6
CHW00043204,"HUNG CHIA, CH",3/13/1946,0,0,,,12.8,5
CHW00043204,"HUNG CHIA, CH",3/14/1946,15,0,,,10,5.6
CHW00043204,"HUNG CHIA, CH",3/15/1946,17.3,0,,,9.4,7.2
CHW00043204,"HUNG CHIA, CH",3/16/1946,9.9,0,,,10,7.8
CHW00043204,"HUNG CHIA, CH",3/17/1946,21.6,0,,,15,10
CHW00043204,"HUNG CHIA, CH",3/18/1946,7.1,0,,,14.4,6.7
CHW00043204,"HUNG CHIA, CH",3/19/1946,0.5,0,,,7.2,4.4
CHW00043204,"HUNG CHIA, CH",3/20/1946,0,0,,,11.1,3.3
CHW00043204,"HUNG CHIA, CH",3/21/1946,0,0,,,12.8,4.4
CHW00043204,"HUNG CHIA, CH",3/22/1946,27.9,0,,,10.6,8.3
CHW00043204,"HUNG CHIA, CH",3/23/1946,0,0,,,10.6,6.7
CHW00043204,"HUNG CHIA, CH",3/24/1946,0,0,,,12.8,5.6
CHW00043204,"HUNG CHIA, CH",3/25/1946,15,0,,,11.1,8.9
CHW00043204,"HUNG CHIA, CH",3/26/1946,19.1,0,,,12.2,9.4
CHW00043204,"HUNG CHIA, CH",3/27/1946,61,0,,,13.3,11.1
CHW00043204,"HUNG CHIA, CH",3/28/1946,6.4,0,,,14.4,10
CHW00043204,"HUNG CHIA, CH",3/29/1946,0,0,,,19.4,9.4
CHW00043204,"HUNG CHIA, CH",3/30/1946,0,0,,,23.9,10.6
CHW00043204,"HUNG CHIA, CH",3/31/1946,0,0,,,20,10
CHW00043204,"HUNG CHIA, CH",4/1/1946,0.5,0,,,15.6,12.8
CHW00043204,"HUNG CHIA, CH",4/2/1946,0,0,,,25,14.4
CHW00043204,"HUNG CHIA, CH",4/3/1946,1,0,,,22.2,16.7
CHW00043204,"HUNG CHIA, CH",4/4/1946,0,0,,,27.2,17.2
CHW00043204,"HUNG CHIA, CH",4/5/1946,0.3,0,,,23.9,10
CHW00043204,"HUNG CHIA, CH",4/6/1946,0,0,,,12.8,7.2
CHW00043204,"HUNG CHIA, CH",4/7/1946,0,0,,,12.2,5.6
CHW00043204,"HUNG CHIA, CH",4/8/1946,0,0,,,15.6,7.2
CHW00043204,"HUNG CHIA, CH",4/9/1946,0,0,,,18.9,10
CHW00043204,"HUNG CHIA, CH",4/10/1946,0,0,,,14.4,12.2
CHW00043204,"HUNG CHIA, CH",4/11/1946,0,0,,,18.9,12.2
CHW00043204,"HUNG CHIA, CH",4/12/1946,0,0,,,21.7,12.2
CHW00043204,"HUNG CHIA, CH",4/13/1946,0,0,,,26.1,10
CHW00043204,"HUNG CHIA, CH",4/14/1946,1.8,0,,,11.1,8.3
CHW00043204,"HUNG CHIA, CH",4/15/1946,,0,,,15.6,8.3
CHW00043204,"HUNG CHIA, CH",4/16/1946,0,0,,,17.8,10
CHW00043204,"HUNG CHIA, CH",4/17/1946,0,0,,,23.9,10
CHW00043204,"HUNG CHIA, CH",4/18/1946,0,0,,,20.6,7.8
CHW00043204,"HUNG CHIA, CH",4/19/1946,1.3,0,,,23.3,11.1
CHW00043204,"HUNG CHIA, CH",4/20/1946,0,0,,,22.8,12.2
CHW00043204,"HUNG CHIA, CH",4/21/1946,0,0,,,26.7,12.2
CHW00043204,"HUNG CHIA, CH",4/22/1946,0,0,,,35,16.7
CHW00043204,"HUNG CHIA, CH",4/23/1946,0,0,,,33.9,17.8
CHW00043204,"HUNG CHIA, CH",4/24/1946,41.9,0,,,21.1,15.6
CHW00043204,"HUNG CHIA, CH",4/25/1946,0,0,,,18.3,13.3
CHW00043204,"HUNG CHIA, CH",4/26/1946,0,0,,,20.6,13.9
CHW00043204,"HUNG CHIA, CH",4/27/1946,0,0,,,21.7,13.3
CHW00043204,"HUNG CHIA, CH",4/28/1946,0.5,0,,,20,16.1
CHW00043204,"HUNG CHIA, CH",4/29/1946,2.8,0,,,18.3,15.6
CHW00043204,"HUNG CHIA, CH",4/30/1946,2.3,0,,,28.9,17.2
CHW00043204,"HUNG CHIA, CH",5/1/1946,17.8,0,,,22.2,16.1
CHW00043204,"HUNG CHIA, CH",5/2/1946,2.3,0,,,25.6,15.6
CHW00043204,"HUNG CHIA, CH",5/3/1946,0.5,0,,,20.6,15.6
CHW00043204,"HUNG CHIA, CH",5/4/1946,4.8,0,,,16.1,14.4
CHW00043204,"HUNG CHIA, CH",5/5/1946,0,0,,,20,13.3
CHW00043204,"HUNG CHIA, CH",5/6/1946,0,0,,,25.6,16.7
CHW00043204,"HUNG CHIA, CH",5/7/1946,3.8,0,,,29.4,20
CHW00043204,"HUNG CHIA, CH",5/8/1946,2.5,0,,,22.2,16.7
CHW00043204,"HUNG CHIA, CH",5/9/1946,3.3,0,,,18.9,15
CHW00043204,"HUNG CHIA, CH",5/10/1946,0,0,,,21.1,15.6
CHW00043204,"HUNG CHIA, CH",5/11/1946,3.3,0,,,18.3,15
CHW00043204,"HUNG CHIA, CH",5/12/1946,9.1,0,,,18.3,14.4
CHW00043204,"HUNG CHIA, CH",5/13/1946,0,0,,,20,13.9
CHW00043204,"HUNG CHIA, CH",5/14/1946,0,0,,,18.3,11.1
CHW00043204,"HUNG CHIA, CH",5/15/1946,0,0,,,23.3,8.3
CHW00043204,"HUNG CHIA, CH",5/16/1946,0,0,,,23.9,9.4
CHW00043204,"HUNG CHIA, CH",5/17/1946,0,0,,,23.3,15.6
CHW00043204,"HUNG CHIA, CH",5/18/1946,0,0,,,25.6,16.1
CHW00043204,"HUNG CHIA, CH",5/19/1946,0,0,,,23.9,13.3
CHW00043204,"HUNG CHIA, CH",5/20/1946,7.6,0,,,20,14.4
CHW00043204,"HUNG CHIA, CH",5/21/1946,0.8,0,,,18.3,15.6
CHW00043204,"HUNG CHIA, CH",5/22/1946,0,0,,,23.9,11.1
CHW00043204,"HUNG CHIA, CH",5/23/1946,0,0,,,25,12.2
CHW00043204,"HUNG CHIA, CH",5/24/1946,3.3,0,,,23.3,17.8
CHW00043204,"HUNG CHIA, CH",5/25/1946,0,0,,,31.7,16.7
CHW00043204,"HUNG CHIA, CH",5/26/1946,0,0,,,32.8,17.8
CHW00043204,"HUNG CHIA, CH",5/27/1946,0,0,,,34.4,
CHW00043204,"HUNG CHIA, CH",5/28/1946,0,0,,,31.1,19.4
CHW00043204,"HUNG CHIA, CH",5/29/1946,1.3,0,,,22.2,18.9
CHW00043204,"HUNG CHIA, CH",5/30/1946,6.1,0,,,22.2,17.2
CHW00043204,"HUNG CHIA, CH",5/31/1946,0,0,,,26.1,16.7
CHW00043204,"HUNG CHIA, CH",6/1/1946,0,0,,,27.8,17.8
CHW00043204,"HUNG CHIA, CH",6/2/1946,4.8,0,,,23.9,16.7
CHW00043204,"HUNG CHIA, CH",6/3/1946,0,0,,,26.7,17.2
CHW00043204,"HUNG CHIA, CH",6/4/1946,0,0,,,30,17.8
CHW00043204,"HUNG CHIA, CH",6/5/1946,0,0,,,34.4,19.4
CHW00043204,"HUNG CHIA, CH",6/6/1946,0,0,,,,
CHW00043204,"HUNG CHIA, CH",6/7/1946,0,0,,,30.6,21.7
CHW00043204,"HUNG CHIA, CH",6/8/1946,0,0,,,,
CHW00043204,"HUNG CHIA, CH",6/9/1946,0,0,,,,
CHW00043204,"HUNG CHIA, CH",6/10/1946,43.4,0,,,27.2,18.9
CHW00043204,"HUNG CHIA, CH",6/11/1946,0,0,,,27.8,20.6
CHW00043204,"HUNG CHIA, CH",6/12/1946,0,0,,,27.2,20.6
CHW00043204,"HUNG CHIA, CH",6/13/1946,11.2,0,,,22.2,17.8
CHW00043204,"HUNG CHIA, CH",6/14/1946,3,0,,,24.4,20
CHW00043204,"HUNG CHIA, CH",6/15/1946,0,0,,,27.8,21.1
CHW00043204,"HUNG CHIA, CH",6/16/1946,0,0,,,28.3,18.9
CHW00043204,"HUNG CHIA, CH",6/17/1946,0,0,,,32.2,20.6
CHW00043204,"HUNG CHIA, CH",6/18/1946,0,0,,,28.3,20
CHW00043204,"HUNG CHIA, CH",6/19/1946,0.5,0,,,30,20.6
CHW00043204,"HUNG CHIA, CH",6/20/1946,1.8,0,,,28.3,21.1
CHW00043204,"HUNG CHIA, CH",6/21/1946,0,0,,,29.4,20
CHW00043204,"HUNG CHIA, CH",6/22/1946,0,0,,,32.8,23.9
CHW00043204,"HUNG CHIA, CH",6/23/1946,0,0,,,31.1,25
CHW00043204,"HUNG CHIA, CH",6/24/1946,0,0,,,30.6,25.6
CHW00043204,"HUNG CHIA, CH",6/25/1946,0,0,,,32.2,25.6
CHW00043204,"HUNG CHIA, CH",6/26/1946,0,0,,,32.8,26.7
CHW00043204,"HUNG CHIA, CH",6/27/1946,0,0,,,37.2,25
CHW00043204,"HUNG CHIA, CH",6/28/1946,1.8,0,,,28.3,25.6
CHW00043204,"HUNG CHIA, CH",6/29/1946,0,0,,,30,23.3
CHW00043204,"HUNG CHIA, CH",6/30/1946,0,0,,,33.9,23.9
CHW00043204,"HUNG CHIA, CH",7/1/1946,11.7,0,,,33.3,24.4
CHW00043204,"HUNG CHIA, CH",7/2/1946,19.8,0,,,27.8,22.2
CHW00043204,"HUNG CHIA, CH",7/3/1946,7.9,0,,,23.3,21.1
CHW00043204,"HUNG CHIA, CH",7/4/1946,19.1,0,,,23.9,19.4
CHW00043204,"HUNG CHIA, CH",7/5/1946,0,0,,,30.6,18.3
CHW00043204,"HUNG CHIA, CH",7/6/1946,17.5,0,,,24.4,19.4
CHW00043204,"HUNG CHIA, CH",7/7/1946,23.4,0,,,24.4,19.4
CHW00043204,"HUNG CHIA, CH",7/8/1946,0,0,,,29.4,20.6
CHW00043204,"HUNG CHIA, CH",7/9/1946,9.1,0,,,25,23.3
CHW00043204,"HUNG CHIA, CH",7/10/1946,15.7,0,,,31.1,23.9
CHW00043204,"HUNG CHIA, CH",7/11/1946,0,0,,,33.9,25.6
CHW00043204,"HUNG CHIA, CH",7/12/1946,0,0,,,27.8,24.4
CHW00043204,"HUNG CHIA, CH",7/13/1946,0,0,,,33.9,26.1
CHW00043204,"HUNG CHIA, CH",7/14/1946,0,0,,,33.3,25.6
CHW00043204,"HUNG CHIA, CH",7/15/1946,0,0,,,34.4,25.6
CHW00043204,"HUNG CHIA, CH",7/16/1946,0,0,,,33.3,24.4
CHW00043204,"HUNG CHIA, CH",7/17/1946,0,0,,,31.1,25
CHW00043204,"HUNG CHIA, CH",7/18/1946,0,0,,,30.6,25.6
CHW00043204,"HUNG CHIA, CH",7/19/1946,0,0,,,34.4,23.9
CHW00043204,"HUNG CHIA, CH",7/20/1946,0,0,,,36.1,24.4
CHW00043204,"HUNG CHIA, CH",7/21/1946,0,0,,,35.6,24.4
CHW00043204,"HUNG CHIA, CH",7/22/1946,0,0,,,33.3,25.6
CHW00043204,"HUNG CHIA, CH",7/23/1946,0,0,,,32.8,24.4
CHW00043204,"HUNG CHIA, CH",7/24/1946,0,0,,,32.2,25.6
CHW00043204,"HUNG CHIA, CH",7/25/1946,0,0,,,31.7,25.6
CHW00043204,"HUNG CHIA, CH",7/26/1946,1.3,0,,,32.2,24.4
CHW00043204,"HUNG CHIA, CH",7/27/1946,0,0,,,32.8,25.6
CHW00043204,"HUNG CHIA, CH",7/28/1946,0,0,,,32.2,25.6
CHW00043204,"HUNG CHIA, CH",7/29/1946,0,0,,,32.8,25.6
CHW00043204,"HUNG CHIA, CH",7/30/1946,0,0,,,32.2,25.6
CHW00043204,"HUNG CHIA, CH",7/31/1946,0,0,,,32.2,23.9
CHW00043204,"HUNG CHIA, CH",8/2/1946,0,0,,,34.4,26.1
CHW00043204,"HUNG CHIA, CH",8/3/1946,0.8,0,,,38.3,26.1
CHW00043204,"HUNG CHIA, CH",8/4/1946,0,0,,,38.3,26.7
CHW00043204,"HUNG CHIA, CH",8/5/1946,0,0,,,37.8,27.2
CHW00043204,"HUNG CHIA, CH",8/6/1946,0,0,,,39.4,28.3
CHW00043204,"HUNG CHIA, CH",8/7/1946,0,0,,,36.7,27.8
CHW00043204,"HUNG CHIA, CH",8/8/1946,0,0,,,36.1,26.7
CHW00043204,"HUNG CHIA, CH",8/9/1946,0,0,,,34.4,26.7
CHW00043204,"HUNG CHIA, CH",8/10/1946,0,0,,,34.4,26.7
CHW00043204,"HUNG CHIA, CH",8/11/1946,0,0,,,35.6,25.6
CHW00043204,"HUNG CHIA, CH",8/12/1946,0,0,,,36.1,26.7
CHW00043204,"HUNG CHIA, CH",8/13/1946,0,0,,,34.4,26.7
CHW00043204,"HUNG CHIA, CH",8/14/1946,3.8,0,,,31.1,26.1
CHW00043204,"HUNG CHIA, CH",8/15/1946,0,0,,,34.4,26.7
CHW00043204,"HUNG CHIA, CH",8/16/1946,0,0,,,32.8,24.4
CHW00043204,"HUNG CHIA, CH",8/17/1946,0,0,,,32.8,23.9
CHW00043204,"HUNG CHIA, CH",8/18/1946,0,0,,,32.2,23.9
CHW00043204,"HUNG CHIA, CH",8/19/1946,0,0,,,31.7,23.3
CHW00043204,"HUNG CHIA, CH",8/20/1946,0,0,,,33.3,22.8
CHW00043204,"HUNG CHIA, CH",8/21/1946,0,0,,,36.1,23.3
CHW00043204,"HUNG CHIA, CH",8/22/1946,0,0,,,35.6,25
CHW00043204,"HUNG CHIA, CH",8/23/1946,0,0,,,36.1,24.4
CHW00043204,"HUNG CHIA, CH",8/24/1946,0,0,,,33.9,26.7
CHW00043204,"HUNG CHIA, CH",8/25/1946,0,0,,,33.9,25
CHW00043204,"HUNG CHIA, CH",8/26/1946,0.5,0,,,35,25.6
CHW00043204,"HUNG CHIA, CH",8/27/1946,0,0,,,32.8,24.4
CHW00043204,"HUNG CHIA, CH",8/28/1946,0,0,,,32.2,25
CHW00043204,"HUNG CHIA, CH",8/29/1946,0,0,,,36.1,26.1
CHW00043204,"HUNG CHIA, CH",8/30/1946,0,0,,,36.7,26.7
CHW00043204,"HUNG CHIA, CH",8/31/1946,0.8,0,,,32.2,23.9
CHW00043204,"HUNG CHIA, CH",9/1/1946,0,0,,,32.2,23.9
CHW00043204,"HUNG CHIA, CH",9/2/1946,0,0,,,37.2,26.7
CHW00043204,"HUNG CHIA, CH",9/3/1946,0,0,,,37.8,27.8
CHW00043204,"HUNG CHIA, CH",9/4/1946,0,0,,,32.8,27.8
CHW00043204,"HUNG CHIA, CH",9/5/1946,0,0,,,32.2,23.9
CHW00043204,"HUNG CHIA, CH",9/6/1946,0,0,,,31.7,21.7
CHW00043204,"HUNG CHIA, CH",9/7/1946,0,0,,,33.3,22.2
CHW00043204,"HUNG CHIA, CH",9/8/1946,0,0,,,32.8,22.8
CHW00043204,"HUNG CHIA, CH",9/9/1946,0,0,,,35.6,25.6
CHW00043204,"HUNG CHIA, CH",9/10/1946,0,0,,,31.7,25
CHW00043204,"HUNG CHIA, CH",9/11/1946,0,0,,,35.6,24.4
CHW00043204,"HUNG CHIA, CH",9/12/1946,0,0,,,35.6,25.6
CHW00043204,"HUNG CHIA, CH",9/13/1946,0,0,,,34.4,24.4
CHW00043204,"HUNG CHIA, CH",9/14/1946,0.5,0,,,28.3,24.4
CHW00043204,"HUNG CHIA, CH",9/15/1946,4.6,0,,,29.4,23.9
CHW00043204,"HUNG CHIA, CH",9/16/1946,2.8,0,,,29.4,23.3
CHW00043204,"HUNG CHIA, CH",9/17/1946,6.4,0,,,31.7,22.8
CHW00043204,"HUNG CHIA, CH",9/18/1946,0,0,,,25,15.6
CHW00043204,"HUNG CHIA, CH",9/19/1946,0.5,0,,,22.2,15.6
CHW00043204,"HUNG CHIA, CH",9/20/1946,1,0,,,23.3,16.7
CHW00043204,"HUNG CHIA, CH",9/21/1946,1,0,,,24.4,18.3
CHW00043204,"HUNG CHIA, CH",9/22/1946,0,0,,,23.3,18.3
CHW00043204,"HUNG CHIA, CH",9/23/1946,0,0,,,26.7,20
CHW00043204,"HUNG CHIA, CH",9/24/1946,0,0,,,27.2,18.9
CHW00043204,"HUNG CHIA, CH",9/25/1946,0,0,,,27.2,18.9
CHW00043204,"HUNG CHIA, CH",9/26/1946,41.9,0,,,26.7,21.1
CHW00043204,"HUNG CHIA, CH",9/27/1946,40.1,0,,,22.2,16.7
CHW00043204,"HUNG CHIA, CH",9/28/1946,0,0,,,25,15
CHW00043204,"HUNG CHIA, CH",9/29/1946,0,0,,,27.8,13.3
CHW00043204,"HUNG CHIA, CH",9/30/1946,0,0,,,30,17.2
CHW00043204,"HUNG CHIA, CH",10/1/1946,0,0,,,30,20.6
CHW00043204,"HUNG CHIA, CH",10/2/1946,1.3,0,,,33.3,21.1
CHW00043204,"HUNG CHIA, CH",10/3/1946,0,0,,,22.8,15
CHW00043204,"HUNG CHIA, CH",10/4/1946,0,0,,,20.6,12.2
CHW00043204,"HUNG CHIA, CH",10/5/1946,0,0,,,22.2,12.8
CHW00043204,"HUNG CHIA, CH",10/6/1946,16.3,0,,,17.2,13.9
CHW00043204,"HUNG CHIA, CH",10/7/1946,0,0,,,21.7,13.9
CHW00043204,"HUNG CHIA, CH",10/8/1946,0,0,,,23.3,14.4
CHW00043204,"HUNG CHIA, CH",10/9/1946,0,0,,,22.8,11.7
CHW00043204,"HUNG CHIA, CH",10/10/1946,0,0,,,22.8,12.8
CHW00043204,"HUNG CHIA, CH",10/11/1946,0,0,,,22.8,12.8
CHW00043204,"HUNG CHIA, CH",10/12/1946,0,0,,,27.2,11.7
CHW00043204,"HUNG CHIA, CH",10/13/1946,0,0,,,25.6,12.2
CHW00043204,"HUNG CHIA, CH",10/14/1946,0.3,0,,,23.3,15.6
CHW00043204,"HUNG CHIA, CH",10/15/1946,0,0,,,22.8,12.8
CHW00043204,"HUNG CHIA, CH",10/16/1946,0,0,,,21.1,9.4
CHW00043204,"HUNG CHIA, CH",10/17/1946,0,0,,,21.1,11.7
CHW00043204,"HUNG CHIA, CH",10/18/1946,0,0,,,25,10.6
CHW00043204,"HUNG CHIA, CH",10/19/1946,0,0,,,23.9,11.7
CHW00043204,"HUNG CHIA, CH",10/20/1946,0.5,0,,,23.3,15.6
CHW00043204,"HUNG CHIA, CH",10/21/1946,0,0,,,23.3,13.3
CHW00043204,"HUNG CHIA, CH",10/22/1946,0,0,,,22.8,12.8
CHW00043204,"HUNG CHIA, CH",10/23/1946,0,0,,,24.4,11.1
CHW00043204,"HUNG CHIA, CH",10/24/1946,0,0,,,27.2,11.1
CHW00043204,"HUNG CHIA, CH",10/25/1946,0,0,,,26.1,14.4
CHW00043204,"HUNG CHIA, CH",10/26/1946,0,0,,,27.8,14.4
CHW00043204,"HUNG CHIA, CH",10/27/1946,0,0,,,18.3,11.1
CHW00043204,"HUNG CHIA, CH",10/28/1946,0,0,,,20,11.1
CHW00043204,"HUNG CHIA, CH",10/29/1946,0,0,,,20,8.9
CHW00043204,"HUNG CHIA, CH",10/30/1946,0.3,0,,,22.8,9.4
CHW00043204,"HUNG CHIA, CH",10/31/1946,0,0,,,22.8,11.1
CHW00043204,"HUNG CHIA, CH",11/1/1946,0,0,,,22.8,8.9
CHW00043204,"HUNG CHIA, CH",11/2/1946,0,0,,,18.9,15
CHW00043204,"HUNG CHIA, CH",11/3/1946,0,0,,,20,12.2
CHW00043204,"HUNG CHIA, CH",11/4/1946,0,0,,,22.2,12.2
CHW00043204,"HUNG CHIA, CH",11/5/1946,0,0,,,22.2,14.4
CHW00043204,"HUNG CHIA, CH",11/6/1946,0,0,,,22.8,13.3
CHW00043204,"HUNG CHIA, CH",11/7/1946,0.3,0,,,23.9,16.7
CHW00043204,"HUNG CHIA, CH",11/8/1946,0.3,0,,,23.3,15.6
CHW00043204,"HUNG CHIA, CH",11/9/1946,0,0,,,22.2,14.4
CHW00043204,"HUNG CHIA, CH",11/10/1946,0,0,,,18.9,15
CHW00043204,"HUNG CHIA, CH",11/11/1946,0,0,,,20.6,12.2
CHW00043204,"HUNG CHIA, CH",11/12/1946,0,0,,,20.6,12.2
