STATION,NAME,DATE,PRCP,SNOW,TMAX,TMIN
USC00450008,"ABERDEEN, WA US",1891-10-31,7.4,,14.4,6.1
USC00450008,"ABERDEEN, WA US",1891-11-01,35.6,,13.3,11.7
USC00450008,"ABERDEEN, WA US",1891-11-02,39.4,,15.6,10
USC00450008,"ABERDEEN, WA US",1891-11-03,49.5,,17.2,12.8
USC00450008,"ABERDEEN, WA US",1891-11-04,26.4,,16.7,10.6
USC00450008,"ABERDEEN, WA US",1891-11-05,29,,15.6,9.4
USC00450008,"ABERDEEN, WA US",1891-11-06,15.2,,13.3,7.2
USC00450008,"ABERDEEN, WA US",1891-11-07,1.3,,13.3,7.8
USC00450008,"ABERDEEN, WA US",1891-11-08,99.1,,13.9,10.6
USC00450008,"ABERDEEN, WA US",1891-11-09,1.3,,13.9,5.6
USC00450008,"ABERDEEN, WA US",1891-11-10,9.1,,11.1,5.6
USC00450008,"ABERDEEN, WA US",1891-11-11,0.5,,7.8,3.3
USC00450008,"ABERDEEN, WA US",1891-11-12,0,,14.4,5.6
USC00450008,"ABERDEEN, WA US",1891-11-13,0.8,,10,3.3
USC00450008,"ABERDEEN, WA US",1891-11-14,0.8,,9.4,2.2
USC00450008,"ABERDEEN, WA US",1891-11-15,0,,8.3,1.1
USC00450008,"ABERDEEN, WA US",1891-11-16,0,,8.3,3.3
USC00450008,"ABERDEEN, WA US",1891-11-17,16.3,,10,4.4
USC00450008,"ABERDEEN, WA US",1891-11-18,0.8,,11.7,4.4
USC00450008,"ABERDEEN, WA US",1891-11-19,46.5,,11.1,7.8
USC00450008,"ABERDEEN, WA US",1891-11-20,1.5,,10.6,6.1
USC00450008,"ABERDEEN, WA US",1891-11-21,9.4,,12.2,5.6
USC00450008,"ABERDEEN, WA US",1891-11-22,0,,12.2,5.6
USC00450008,"ABERDEEN, WA US",1891-11-23,0,,10.6,5
USC00450008,"ABERDEEN, WA US",1891-11-24,35.6,,12.2,7.2
USC00450008,"ABERDEEN, WA US",1891-11-25,10.4,,13.3,7.2
USC00450008,"ABERDEEN, WA US",1891-11-26,3.8,,12.8,9.4
USC00450008,"ABERDEEN, WA US",1891-11-27,0,,13.3,7.8
USC00450008,"ABERDEEN, WA US",1891-11-28,8.1,,12.8,8.3
USC00450008,"ABERDEEN, WA US",1891-11-29,45.7,,12.2,7.8
USC00450008,"ABERDEEN, WA US",1891-11-30,21.1,,12.2,5.6
USC00450008,"ABERDEEN, WA US",1891-12-01,12.7,,10,3.3
USC00450008,"ABERDEEN, WA US",1891-12-02,3,,8.3,0.6
USC00450008,"ABERDEEN, WA US",1891-12-03,0,,7.2,-0.6
USC00450008,"ABERDEEN, WA US",1891-12-04,0,,5.6,0
USC00450008,"ABERDEEN, WA US",1891-12-05,0,,5.6,1.1
USC00450008,"ABERDEEN, WA US",1891-12-06,40.6,,9.4,4.4
USC00450008,"ABERDEEN, WA US",1891-12-07,63.5,,11.1,9.4
USC00450008,"ABERDEEN, WA US",1891-12-08,15.2,,10,5
USC00450008,"ABERDEEN, WA US",1891-12-09,5.3,,9.4,1.7
USC00450008,"ABERDEEN, WA US",1891-12-10,0,,9.4,2.2
USC00450008,"ABERDEEN, WA US",1891-12-11,5.3,,10,3.9
USC00450008,"ABERDEEN, WA US",1891-12-12,20.8,,11.1,2.2
USC00450008,"ABERDEEN, WA US",1891-12-13,3,,7.2,3.3
USC00450008,"ABERDEEN, WA US",1891-12-14,19.8,,10.6,6.7
USC00450008,"ABERDEEN, WA US",1891-12-15,4.3,,11.1,7.8
USC00450008,"ABERDEEN, WA US",1891-12-16,15.2,,10.6,3.3
USC00450008,"ABERDEEN, WA US",1891-12-17,13.7,,10.6,4.4
USC00450008,"ABERDEEN, WA US",1891-12-18,16.3,,8.9,2.8
USC00450008,"ABERDEEN, WA US",1891-12-19,21.8,,8.3,1.7
USC00450008,"ABERDEEN, WA US",1891-12-20,21.8,,9.4,3.3
USC00450008,"ABERDEEN, WA US",1891-12-21,27.9,,9.4,5
USC00450008,"ABERDEEN, WA US",1891-12-22,29.2,,11.1,3.3
USC00450008,"ABERDEEN, WA US",1891-12-23,0.3,,8.3,0
USC00450008,"ABERDEEN, WA US",1891-12-24,6.4,,5.6,0
USC00450008,"ABERDEEN, WA US",1891-12-25,24.6,,5.6,0
USC00450008,"ABERDEEN, WA US",1891-12-26,46.5,,11.7,2.8
USC00450008,"ABERDEEN, WA US",1891-12-27,19.3,,6.7,2.2
USC00450008,"ABERDEEN, WA US",1891-12-28,26.2,,8.9,2.8
USC00450008,"ABERDEEN, WA US",1891-12-29,9.1,,6.1,0.6
USC00450008,"ABERDEEN, WA US",1891-12-30,5.1,,5,0.6
USC00450008,"ABERDEEN, WA US",1891-12-31,14,,6.7,2.2
USC00450008,"ABERDEEN, WA US",1892-01-01,16.8,0,10.6,5
USC00450008,"ABERDEEN, WA US",1892-01-02,7.6,0,9.4,5
USC00450008,"ABERDEEN, WA US",1892-01-03,3.8,0,7.8,3.3
USC00450008,"ABERDEEN, WA US",1892-01-04,0,0,8.9,0
USC00450008,"ABERDEEN, WA US",1892-01-05,0,0,7.2,0
USC00450008,"ABERDEEN, WA US",1892-01-06,0,0,6.7,0.6
USC00450008,"ABERDEEN, WA US",1892-01-07,4.6,0,5.6,3.3
USC00450008,"ABERDEEN, WA US",1892-01-08,2.3,0,8.3,4.4
USC00450008,"ABERDEEN, WA US",1892-01-09,0,0,8.9,-1.1
USC00450008,"ABERDEEN, WA US",1892-01-10,0,0,4.4,-0.6
USC00450008,"ABERDEEN, WA US",1892-01-11,0,0,7.2,1.7
USC00450008,"ABERDEEN, WA US",1892-01-12,0.8,0,6.7,-0.6
USC00450008,"ABERDEEN, WA US",1892-01-13,4.6,0,6.7,2.2
USC00450008,"ABERDEEN, WA US",1892-01-14,20.8,0,6.7,2.2
USC00450008,"ABERDEEN, WA US",1892-01-15,0.3,0,8.9,1.1
USC00450008,"ABERDEEN, WA US",1892-01-16,0,0,8.9,2.8
USC00450008,"ABERDEEN, WA US",1892-01-17,1.8,0,7.8,5
USC00450008,"ABERDEEN, WA US",1892-01-18,4.3,0,9.4,5
USC00450008,"ABERDEEN, WA US",1892-01-19,0,0,8.9,2.2
USC00450008,"ABERDEEN, WA US",1892-01-20,1.5,0,8.9,0
USC00450008,"ABERDEEN, WA US",1892-01-21,0,0,8.9,0
USC00450008,"ABERDEEN, WA US",1892-01-22,0,0,10.6,-0.6
USC00450008,"ABERDEEN, WA US",1892-01-23,0,0,11.7,-0.6
USC00450008,"ABERDEEN, WA US",1892-01-24,0,0,6.1,2.2
USC00450008,"ABERDEEN, WA US",1892-01-25,1,0,11.1,4.4
USC00450008,"ABERDEEN, WA US",1892-01-26,0.8,0,10,1.7
USC00450008,"ABERDEEN, WA US",1892-01-27,0,0,9.4,2.8
USC00450008,"ABERDEEN, WA US",1892-01-28,61,0,11.1,4.4
USC00450008,"ABERDEEN, WA US",1892-01-29,11.7,0,10.6,-0.6
USC00450008,"ABERDEEN, WA US",1892-01-30,2.5,0,6.7,-4.4
USC00450008,"ABERDEEN, WA US",1892-01-31,0,0,7.8,0.6
USC00450008,"ABERDEEN, WA US",1892-02-01,0,,,
USC00450008,"ABERDEEN, WA US",1892-02-02,0,,,
USC00450008,"ABERDEEN, WA US",1892-02-03,0,,,-1.7
USC00450008,"ABERDEEN, WA US",1892-02-04,0,,,
USC00450008,"ABERDEEN, WA US",1892-02-05,0,,,-1.7
USC00450008,"ABERDEEN, WA US",1892-02-06,3.8,,,
USC00450008,"ABERDEEN, WA US",1892-02-07,0,,,
USC00450008,"ABERDEEN, WA US",1892-02-08,17.8,,,
USC00450008,"ABERDEEN, WA US",1892-02-09,35.6,,,
USC00450008,"ABERDEEN, WA US",1892-02-10,4.1,,,
USC00450008,"ABERDEEN, WA US",1892-02-11,4.3,,,
USC00450008,"ABERDEEN, WA US",1892-02-12,0,,,
USC00450008,"ABERDEEN, WA US",1892-02-13,5.8,,,
USC00450008,"ABERDEEN, WA US",1892-02-14,1.3,,,
USC00450008,"ABERDEEN, WA US",1892-02-15,0,,,
USC00450008,"ABERDEEN, WA US",1892-02-16,0,,,
USC00450008,"ABERDEEN, WA US",1892-02-17,0,,,
USC00450008,"ABERDEEN, WA US",1892-02-18,0,,,
USC00450008,"ABERDEEN, WA US",1892-02-19,0,,,
USC00450008,"ABERDEEN, WA US",1892-02-20,14.2,,,
USC00450008,"ABERDEEN, WA US",1892-02-21,11.9,,,
USC00450008,"ABERDEEN, WA US",1892-02-22,1.8,,,
USC00450008,"ABERDEEN, WA US",1892-02-23,0,,,
USC00450008,"ABERDEEN, WA US",1892-02-24,0,,15,
USC00450008,"ABERDEEN, WA US",1892-02-25,2,,,
USC00450008,"ABERDEEN, WA US",1892-02-26,7.6,,,
USC00450008,"ABERDEEN, WA US",1892-02-27,12.7,,,
USC00450008,"ABERDEEN, WA US",1892-02-28,2.5,,,
USC00450008,"ABERDEEN, WA US",1892-02-29,0.3,,,
USC00450008,"ABERDEEN, WA US",1892-03-01,0,,11.1,1.7
USC00450008,"ABERDEEN, WA US",1892-03-02,0,,12.8,0.6
USC00450008,"ABERDEEN, WA US",1892-03-03,7.1,,11.7,5.6
USC00450008,"ABERDEEN, WA US",1892-03-04,0.3,,10,3.3
USC00450008,"ABERDEEN, WA US",1892-03-05,1.8,,10.6,6.7
USC00450008,"ABERDEEN, WA US",1892-03-06,2,,10,6.7
USC00450008,"ABERDEEN, WA US",1892-03-07,14,,11.7,7.8
USC00450008,"ABERDEEN, WA US",1892-03-08,0,,11.1,4.4
USC00450008,"ABERDEEN, WA US",1892-03-09,0,,18.3,5
USC00450008,"ABERDEEN, WA US",1892-03-10,0.8,,20.6,7.8
USC00450008,"ABERDEEN, WA US",1892-03-11,0.8,,12.2,7.2
USC00450008,"ABERDEEN, WA US",1892-03-12,5.1,,14.4,8.9
USC00450008,"ABERDEEN, WA US",1892-03-13,6.4,,14.4,10
USC00450008,"ABERDEEN, WA US",1892-03-14,0,,16.1,7.2
USC00450008,"ABERDEEN, WA US",1892-03-15,0,,18.3,8.3
USC00450008,"ABERDEEN, WA US",1892-03-16,0,,14.4,7.8
USC00450008,"ABERDEEN, WA US",1892-03-17,0,,14.4,8.3
USC00450008,"ABERDEEN, WA US",1892-03-18,13,,13.9,4.4
USC00450008,"ABERDEEN, WA US",1892-03-19,2.5,,12.2,6.7
USC00450008,"ABERDEEN, WA US",1892-03-20,0,,11.7,6.1
USC00450008,"ABERDEEN, WA US",1892-03-21,2,,11.1,6.7
USC00450008,"ABERDEEN, WA US",1892-03-22,4.8,,12.2,5.6
USC00450008,"ABERDEEN, WA US",1892-03-23,7.1,,10.6,5
USC00450008,"ABERDEEN, WA US",1892-03-24,6.1,,10.6,3.9
USC00450008,"ABERDEEN, WA US",1892-03-25,9.4,,11.1,4.4
USC00450008,"ABERDEEN, WA US",1892-03-26,5.6,,10,1.7
USC00450008,"ABERDEEN, WA US",1892-03-27,0,,12.2,2.8
USC00450008,"ABERDEEN, WA US",1892-03-28,20.3,,11.1,2.8
USC00450008,"ABERDEEN, WA US",1892-03-29,8.6,,10.6,2.8
USC00450008,"ABERDEEN, WA US",1892-03-30,5.3,,12.2,1.1
USC00450008,"ABERDEEN, WA US",1892-03-31,10.2,,11.1,4.4
USC00450008,"ABERDEEN, WA US",1892-04-01,4.6,,11.7,4.4
USC00450008,"ABERDEEN, WA US",1892-04-02,2.3,,11.7,2.8
USC00450008,"ABERDEEN, WA US",1892-04-03,12.7,,12.2,2.2
USC00450008,"ABERDEEN, WA US",1892-04-04,16.3,,10.6,6.7
USC00450008,"ABERDEEN, WA US",1892-04-05,1.3,,8.9,2.2
USC00450008,"ABERDEEN, WA US",1892-04-06,0.3,,10.6,-1.7
USC00450008,"ABERDEEN, WA US",1892-04-07,7.1,,12.2,3.9
USC00450008,"ABERDEEN, WA US",1892-04-08,34.3,,9.4,5
USC00450008,"ABERDEEN, WA US",1892-04-09,9.7,,11.1,3.3
USC00450008,"ABERDEEN, WA US",1892-04-10,0,,11.7,0.6
USC00450008,"ABERDEEN, WA US",1892-04-11,0,,12.8,1.1
USC00450008,"ABERDEEN, WA US",1892-04-12,29,,9.4,4.4
USC00450008,"ABERDEEN, WA US",1892-04-13,18,,13.9,7.2
USC00450008,"ABERDEEN, WA US",1892-04-14,17.8,,12.8,3.3
USC00450008,"ABERDEEN, WA US",1892-04-15,2.8,,12.2,3.3
USC00450008,"ABERDEEN, WA US",1892-04-16,0.5,,11.7,1.1
USC00450008,"ABERDEEN, WA US",1892-04-17,0,,13.3,0.6
USC00450008,"ABERDEEN, WA US",1892-04-18,0,,13.9,1.1
USC00450008,"ABERDEEN, WA US",1892-04-19,0,,17.8,2.2
USC00450008,"ABERDEEN, WA US",1892-04-20,4.8,,21.7,8.3
USC00450008,"ABERDEEN, WA US",1892-04-21,3.3,,12.8,4.4
USC00450008,"ABERDEEN, WA US",1892-04-22,5.8,,11.7,3.9
USC00450008,"ABERDEEN, WA US",1892-04-23,9.1,,11.7,5.6
USC00450008,"ABERDEEN, WA US",1892-04-24,24.6,,10,5.6
USC00450008,"ABERDEEN, WA US",1892-04-25,1.8,,15,1.7
USC00450008,"ABERDEEN, WA US",1892-04-26,10.4,,12.8,5.6
USC00450008,"ABERDEEN, WA US",1892-04-27,0,,16.1,5.6
USC00450008,"ABERDEEN, WA US",1892-04-28,40.6,,12.8,7.2
USC00450008,"ABERDEEN, WA US",1892-04-29,6.1,,13.9,6.1
USC00450008,"ABERDEEN, WA US",1892-04-30,12.2,,12.8,5
USC00450008,"ABERDEEN, WA US",1892-05-01,0,,16.1,3.3
USC00450008,"ABERDEEN, WA US",1892-05-02,0,,20,5.6
USC00450008,"ABERDEEN, WA US",1892-05-03,0,,21.7,3.3
USC00450008,"ABERDEEN, WA US",1892-05-04,0,,13.9,3.3
USC00450008,"ABERDEEN, WA US",1892-05-05,1.3,,15,5.6
USC00450008,"ABERDEEN, WA US",1892-05-06,13.5,,12.2,3.9
USC00450008,"ABERDEEN, WA US",1892-05-07,2.5,,12.8,2.8
USC00450008,"ABERDEEN, WA US",1892-05-08,0,,14.4,2.8
USC00450008,"ABERDEEN, WA US",1892-05-09,18.5,,19.4,8.9
USC00450008,"ABERDEEN, WA US",1892-05-10,0.8,,13.3,6.1
USC00450008,"ABERDEEN, WA US",1892-05-11,0,,15.6,4.4
USC00450008,"ABERDEEN, WA US",1892-05-12,0,,15.6,6.1
USC00450008,"ABERDEEN, WA US",1892-05-13,0,,16.1,3.9
USC00450008,"ABERDEEN, WA US",1892-05-14,6.9,,21.1,9.4
USC00450008,"ABERDEEN, WA US",1892-05-15,3.8,,15,9.4
USC00450008,"ABERDEEN, WA US",1892-05-16,10.9,,12.8,9.4
USC00450008,"ABERDEEN, WA US",1892-05-17,0,,17.8,5
USC00450008,"ABERDEEN, WA US",1892-05-18,0,,17.8,5
USC00450008,"ABERDEEN, WA US",1892-05-19,0,,28.3,9.4
USC00450008,"ABERDEEN, WA US",1892-05-20,0,,27.8,10
USC00450008,"ABERDEEN, WA US",1892-05-21,0,,23.9,10
USC00450008,"ABERDEEN, WA US",1892-05-22,0,,20.6,7.8
USC00450008,"ABERDEEN, WA US",1892-05-23,0,,20,6.1
USC00450008,"ABERDEEN, WA US",1892-05-24,0,,17.8,6.7
USC00450008,"ABERDEEN, WA US",1892-05-25,0,,15.6,10
USC00450008,"ABERDEEN, WA US",1892-05-26,1.8,,16.1,8.3
USC00450008,"ABERDEEN, WA US",1892-05-27,50.3,,12.2,9.4
USC00450008,"ABERDEEN, WA US",1892-05-28,7.9,,12.8,8.3
USC00450008,"ABERDEEN, WA US",1892-05-29,0,,13.9,8.3
USC00450008,"ABERDEEN, WA US",1892-05-30,0.3,,14.4,8.3
USC00450008,"ABERDEEN, WA US",1892-05-31,9.7,,12.2,5.6
USC00450008,"ABERDEEN, WA US",1892-06-01,3,,12.2,5
USC00450008,"ABERDEEN, WA US",1892-06-02,3.6,,14.4,8.3
USC00450008,"ABERDEEN, WA US",1892-06-03,2.8,,15,7.8
USC00450008,"ABERDEEN, WA US",1892-06-04,3,,14.4,8.9
USC00450008,"ABERDEEN, WA US",1892-06-05,0,,16.1,7.8
USC00450008,"ABERDEEN, WA US",1892-06-06,0,,17.2,6.7
USC00450008,"ABERDEEN, WA US",1892-06-07,2.8,,16.7,7.8
USC00450008,"ABERDEEN, WA US",1892-06-08,0,,17.2,5
USC00450008,"ABERDEEN, WA US",1892-06-09,0,,17.8,7.2
USC00450008,"ABERDEEN, WA US",1892-06-10,0,,16.1,10
USC00450008,"ABERDEEN, WA US",1892-06-11,0,,17.2,6.1
USC00450008,"ABERDEEN, WA US",1892-06-12,0,,20.6,9.4
USC00450008,"ABERDEEN, WA US",1892-06-13,0,,22.8,10
USC00450008,"ABERDEEN, WA US",1892-06-14,0,,15,10
USC00450008,"ABERDEEN, WA US",1892-06-15,0,,18.3,10.6
USC00450008,"ABERDEEN, WA US",1892-06-16,0,,18.3,10.6
USC00450008,"ABERDEEN, WA US",1892-06-17,8.1,,15.6,11.1
USC00450008,"ABERDEEN, WA US",1892-06-18,10.4,,17.8,12.2
USC00450008,"ABERDEEN, WA US",1892-06-19,0,,17.8,5.6
USC00450008,"ABERDEEN, WA US",1892-06-20,0,,17.8,8.3
USC00450008,"ABERDEEN, WA US",1892-06-21,0,,17.8,10
USC00450008,"ABERDEEN, WA US",1892-06-22,0,,17.8,10
USC00450008,"ABERDEEN, WA US",1892-06-23,0,,,
USC00450008,"ABERDEEN, WA US",1892-06-24,0,,,
USC00450008,"ABERDEEN, WA US",1892-06-25,0,,,
USC00450008,"ABERDEEN, WA US",1892-06-26,0,,,
USC00450008,"ABERDEEN, WA US",1892-06-27,0,,,
USC00450008,"ABERDEEN, WA US",1892-06-28,0,,,
USC00450008,"ABERDEEN, WA US",1892-06-29,0,,,
USC00450008,"ABERDEEN, WA US",1892-06-30,0,,,
USC00450008,"ABERDEEN, WA US",1892-07-01,8.9,,21.1,10.6
USC00450008,"ABERDEEN, WA US",1892-07-02,0,,21.7,10.6
USC00450008,"ABERDEEN, WA US",1892-07-03,0,,21.1,8.9
USC00450008,"ABERDEEN, WA US",1892-07-04,0,,16.7,8.3
USC00450008,"ABERDEEN, WA US",1892-07-05,0,,17.2,7.2
USC00450008,"ABERDEEN, WA US",1892-07-06,0,,18.3,6.1
USC00450008,"ABERDEEN, WA US",1892-07-07,0,,21.7,8.9
USC00450008,"ABERDEEN, WA US",1892-07-08,0,,20,9.4
USC00450008,"ABERDEEN, WA US",1892-07-09,0,,20.6,7.8
USC00450008,"ABERDEEN, WA US",1892-07-10,10.2,,18.3,11.7
USC00450008,"ABERDEEN, WA US",1892-07-11,8.9,,16.7,11.1
USC00450008,"ABERDEEN, WA US",1892-07-12,3.8,,15.6,11.7
USC00450008,"ABERDEEN, WA US",1892-07-13,0,,18.9,8.3
USC00450008,"ABERDEEN, WA US",1892-07-14,0,,20.6,12.8
USC00450008,"ABERDEEN, WA US",1892-07-15,2.5,,18.9,11.7
USC00450008,"ABERDEEN, WA US",1892-07-16,8.9,,18.3,10.6
USC00450008,"ABERDEEN, WA US",1892-07-17,0,,18.3,6.7
USC00450008,"ABERDEEN, WA US",1892-07-18,0,,18.9,7.2
USC00450008,"ABERDEEN, WA US",1892-07-19,0,,19.4,6.7
USC00450008,"ABERDEEN, WA US",1892-07-20,0,,21.1,6.7
USC00450008,"ABERDEEN, WA US",1892-07-21,0,,17.2,10
USC00450008,"ABERDEEN, WA US",1892-07-22,0,,20,8.3
USC00450008,"ABERDEEN, WA US",1892-07-23,0,,19.4,10.6
USC00450008,"ABERDEEN, WA US",1892-07-24,0,,20,12.8
USC00450008,"ABERDEEN, WA US",1892-07-25,0,,20.6,12.8
USC00450008,"ABERDEEN, WA US",1892-07-26,0,,18.9,11.7
USC00450008,"ABERDEEN, WA US",1892-07-27,0,,26.1,13.3
USC00450008,"ABERDEEN, WA US",1892-07-28,0,,20.6,12.8
USC00450008,"ABERDEEN, WA US",1892-07-29,0,,23.3,13.3
USC00450008,"ABERDEEN, WA US",1892-07-30,0,,20,13.3
USC00450008,"ABERDEEN, WA US",1892-07-31,0,,25,12.8
USC00450008,"ABERDEEN, WA US",1892-08-01,0,,21.7,6.1
USC00450008,"ABERDEEN, WA US",1892-08-02,0,,23.3,7.2
USC00450008,"ABERDEEN, WA US",1892-08-03,0,,25,10
USC00450008,"ABERDEEN, WA US",1892-08-04,0,,23.9,11.1
USC00450008,"ABERDEEN, WA US",1892-08-05,0,,22.8,10.6
USC00450008,"ABERDEEN, WA US",1892-08-06,0,,21.7,11.1
USC00450008,"ABERDEEN, WA US",1892-08-07,0,,22.2,8.9
USC00450008,"ABERDEEN, WA US",1892-08-08,0,,25,8.3
USC00450008,"ABERDEEN, WA US",1892-08-09,0,,23.9,11.1
USC00450008,"ABERDEEN, WA US",1892-08-10,3.8,,20.6,10.6
USC00450008,"ABERDEEN, WA US",1892-08-11,0,,21.7,11.1
USC00450008,"ABERDEEN, WA US",1892-08-12,3.8,,21.1,11.7
USC00450008,"ABERDEEN, WA US",1892-08-13,4.6,,20,11.1
USC00450008,"ABERDEEN, WA US",1892-08-14,0.8,,23.9,11.1
USC00450008,"ABERDEEN, WA US",1892-08-15,0,,22.2,7.8
USC00450008,"ABERDEEN, WA US",1892-08-16,0,,22.8,6.7
USC00450008,"ABERDEEN, WA US",1892-08-17,0,,24.4,8.3
USC00450008,"ABERDEEN, WA US",1892-08-18,0,,26.1,11.7
USC00450008,"ABERDEEN, WA US",1892-08-19,0,,26.1,11.7
USC00450008,"ABERDEEN, WA US",1892-08-20,0,,21.7,10
USC00450008,"ABERDEEN, WA US",1892-08-21,0,,21.7,10.6
USC00450008,"ABERDEEN, WA US",1892-08-22,0,,18.9,12.2
USC00450008,"ABERDEEN, WA US",1892-08-23,0,,21.7,7.2
USC00450008,"ABERDEEN, WA US",1892-08-24,0,,22.2,8.3
USC00450008,"ABERDEEN, WA US",1892-08-25,0,,23.3,7.8
USC00450008,"ABERDEEN, WA US",1892-08-26,0,,22.2,6.7
USC00450008,"ABERDEEN, WA US",1892-08-27,0,,24.4,7.8
USC00450008,"ABERDEEN, WA US",1892-08-28,0,,28.9,8.3
USC00450008,"ABERDEEN, WA US",1892-08-29,0,,21.7,11.7
USC00450008,"ABERDEEN, WA US",1892-08-30,0,,20,5
USC00450008,"ABERDEEN, WA US",1892-08-31,0,,21.1,7.8
USC00450008,"ABERDEEN, WA US",1892-09-01,0,,20,4.4
USC00450008,"ABERDEEN, WA US",1892-09-02,0,,20.6,5.6
USC00450008,"ABERDEEN, WA US",1892-09-03,0,,27.2,5.6
USC00450008,"ABERDEEN, WA US",1892-09-04,0,,22.2,10
USC00450008,"ABERDEEN, WA US",1892-09-05,12.2,,19.4,12.2
USC00450008,"ABERDEEN, WA US",1892-09-06,0,,26.1,9.4
USC00450008,"ABERDEEN, WA US",1892-09-07,0,,25,7.8
USC00450008,"ABERDEEN, WA US",1892-09-08,0,,25,8.9
USC00450008,"ABERDEEN, WA US",1892-09-09,0,,25.6,7.8
USC00450008,"ABERDEEN, WA US",1892-09-10,0,,23.3,8.3
